frame,NOSE_x,NOSE_y,NOSE_z,NOSE_visibility,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_visibility,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_visibility,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_visibility,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_visibility,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_visibility,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_visibility,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_visibility,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_visibility,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_visibility,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_visibility,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_visibility,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_visibility,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_visibility,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_visibility,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_visibility,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_visibility,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_visibility,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_visibility,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_visibility,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_visibility,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_visibility,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_visibility,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_visibility,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_visibility,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_visibility,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_visibility,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_visibility,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_visibility,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_visibility,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_visibility,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_visibility,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_visibility
48,0.4676457345485687,0.3691791296005249,-0.615683376789093,0.9998582601547241,0.4772622883319855,0.3409390151500702,-0.5982568860054016,0.999627411365509,0.48351621627807617,0.3390767276287079,-0.5982567071914673,0.9996348023414612,0.4878524839878082,0.3377855122089386,-0.5984174013137817,0.9996321201324463,0.4577905833721161,0.3445565700531006,-0.5984947085380554,0.9996101260185242,0.4518043100833893,0.34435462951660156,-0.5986375212669373,0.9996047019958496,0.4467630088329315,0.3442746102809906,-0.5987231135368347,0.9995946884155273,0.4960583448410034,0.3388218283653259,-0.4838170111179352,0.9993619918823242,0.44094234704971313,0.3491556942462921,-0.48389774560928345,0.9993491172790527,0.48088139295578003,0.39487650990486145,-0.5723537802696228,0.9998739957809448,0.4580303728580475,0.3999137282371521,-0.5726305246353149,0.9998509287834167,0.5471556782722473,0.4895557463169098,-0.40234556794166565,0.9997429847717285,0.4056381583213806,0.49650925397872925,-0.41106361150741577,0.9995341897010803,0.5506153702735901,0.7051904797554016,-0.38722559809684753,0.976959228515625,0.4089391529560089,0.7151578068733215,-0.39626118540763855,0.9623274207115173,0.5520502924919128,0.9206175208091736,-0.4157417118549347,0.9169667959213257,0.4205533266067505,0.9161924123764038,-0.42951199412345886,0.8709408640861511,0.5595464706420898,0.9741365909576416,-0.4437144100666046,0.846085250377655,0.41167911887168884,0.9732388854026794,-0.4582180380821228,0.7800369262695312,0.5448156595230103,0.9774013757705688,-0.46926021575927734,0.8635507225990295,0.42526301741600037,0.9759311079978943,-0.4798368811607361,0.8068984746932983,0.5404595732688904,0.9632896184921265,-0.4264039099216461,0.8753777742385864,0.4310959577560425,0.9592649340629578,-0.4393121302127838,0.8257097005844116,0.5144965648651123,0.7224793434143066,-0.012357586994767189,0.9981169700622559,0.4405581057071686,0.7232885360717773,0.012142528779804707,0.9979143738746643,0.5260668396949768,0.9297437071800232,-0.04655411094427109,0.6103083491325378,0.43952515721321106,0.9319077134132385,0.02289227955043316,0.5452208518981934,0.506619393825531,0.8337571620941162,0.35469385981559753,0.1706503927707672,0.46077826619148254,0.8446019887924194,0.35382863879203796,0.15285323560237885,0.5052356123924255,0.8023827075958252,0.39776116609573364,0.14529898762702942,0.4663774073123932,0.8251357078552246,0.3903874456882477,0.11909110099077225,0.5004933476448059,0.8523256182670593,0.4406743347644806,0.15997958183288574,0.463005930185318,0.874001681804657,0.4180573523044586,0.15722253918647766
49,0.46733319759368896,0.3720897138118744,-0.6136536002159119,0.9998714327812195,0.4768783152103424,0.3437221348285675,-0.596430778503418,0.9996635913848877,0.483221173286438,0.3423706889152527,-0.596443772315979,0.9996700882911682,0.4876158833503723,0.34132447838783264,-0.5965919494628906,0.9996679425239563,0.45741766691207886,0.3464953303337097,-0.596440315246582,0.999647855758667,0.451652854681015,0.34651750326156616,-0.5965896844863892,0.9996427297592163,0.4464668035507202,0.34666475653648376,-0.5966926217079163,0.9996339082717896,0.4959859848022461,0.3415617346763611,-0.48076388239860535,0.9994236826896667,0.4407021403312683,0.3518315553665161,-0.47959545254707336,0.9994102716445923,0.4806675314903259,0.39742353558540344,-0.5693813562393188,0.9998860955238342,0.4578510820865631,0.40205737948417664,-0.5692349672317505,0.9998651742935181,0.54714035987854,0.49327877163887024,-0.40408971905708313,0.9997507929801941,0.40508636832237244,0.49900898337364197,-0.4072624444961548,0.9994860291481018,0.5502607226371765,0.7072729468345642,-0.39964619278907776,0.9780680537223816,0.4089977443218231,0.7121804356575012,-0.3958315849304199,0.962565541267395,0.5519776940345764,0.9231189489364624,-0.43178942799568176,0.9184712767601013,0.4204457104206085,0.9114221930503845,-0.4309917092323303,0.8719043731689453,0.5595926642417908,0.9782182574272156,-0.46024736762046814,0.8471559882164001,0.41156482696533203,0.9694811701774597,-0.4603804647922516,0.7790380716323853,0.5446831583976746,0.9819009304046631,-0.4831988513469696,0.8650610446929932,0.4247065484523773,0.9722259640693665,-0.4817407727241516,0.8072001934051514,0.5400726795196533,0.9688208699226379,-0.44193437695503235,0.8773269057273865,0.43047666549682617,0.9554731845855713,-0.44107967615127563,0.8271130323410034,0.5144797563552856,0.7211635112762451,-0.014134030789136887,0.9982957243919373,0.44052526354789734,0.7215004563331604,0.013905768282711506,0.998094379901886,0.5261165499687195,0.9254979491233826,-0.0665062814950943,0.634985089302063,0.4388818144798279,0.9314149618148804,0.027989719063043594,0.5618754625320435,0.5082515478134155,0.8317352533340454,0.3385688364505768,0.16012313961982727,0.463513046503067,0.840104877948761,0.35350924730300903,0.14407971501350403,0.505614697933197,0.8106744885444641,0.38256680965423584,0.13697001338005066,0.46970096230506897,0.8201853632926941,0.39115577936172485,0.11250392347574234,0.5007632970809937,0.8779825568199158,0.43121078610420227,0.15291336178779602,0.4662538468837738,0.8757809400558472,0.4180096685886383,0.15193983912467957
50,0.46679940819740295,0.37104734778404236,-0.61944979429245,0.9998828172683716,0.4760932922363281,0.3443004786968231,-0.6027530431747437,0.9996957778930664,0.4825967848300934,0.3431440591812134,-0.6027687788009644,0.9997013807296753,0.48721539974212646,0.3421231508255005,-0.6029298901557922,0.9996998906135559,0.4569022059440613,0.3456043601036072,-0.601746141910553,0.9996811151504517,0.4513874650001526,0.34547239542007446,-0.6018751859664917,0.9996760487556458,0.4460350573062897,0.3452737331390381,-0.6019607186317444,0.999668300151825,0.49584898352622986,0.34156113862991333,-0.49086233973503113,0.9994786381721497,0.4401582181453705,0.34993836283683777,-0.4849913418292999,0.9994616508483887,0.4803304374217987,0.3964865803718567,-0.5767106413841248,0.9998968243598938,0.45761483907699585,0.40058115124702454,-0.575114369392395,0.9998776316642761,0.5466843247413635,0.4903220236301422,-0.41734400391578674,0.9997643828392029,0.40497276186943054,0.4981841444969177,-0.4078667461872101,0.999435305595398,0.5502656698226929,0.7080170512199402,-0.413537859916687,0.979212760925293,0.4092274010181427,0.7122818827629089,-0.3882288634777069,0.9607784152030945,0.5517559051513672,0.9231201410293579,-0.440530002117157,0.9212170839309692,0.4204212427139282,0.909005343914032,-0.4273931682109833,0.8698481917381287,0.5596246719360352,0.9770539402961731,-0.4690133035182953,0.850429117679596,0.41138526797294617,0.9649597406387329,-0.4583808481693268,0.7749202847480774,0.544403076171875,0.9808453321456909,-0.4920482635498047,0.868279218673706,0.42409640550613403,0.9676316976547241,-0.47750943899154663,0.8046087622642517,0.539435088634491,0.9678258895874023,-0.4503338634967804,0.8805614709854126,0.43005093932151794,0.9516496658325195,-0.4379778802394867,0.8256956338882446,0.5143738985061646,0.7185194492340088,-0.015364995226264,0.9984596967697144,0.44048839807510376,0.7193022966384888,0.015144169330596924,0.9982605576515198,0.5262482166290283,0.91969233751297,-0.04527248069643974,0.6495317816734314,0.4389680027961731,0.9191102981567383,0.06995976716279984,0.5590245127677917,0.5103309154510498,0.8132754564285278,0.35363084077835083,0.1480671912431717,0.4666150212287903,0.8088733553886414,0.3839743435382843,0.1342775523662567,0.5078694224357605,0.7844114303588867,0.39437565207481384,0.12756793200969696,0.4714728891849518,0.7888938188552856,0.4219464063644409,0.10522814840078354,0.5057655572891235,0.836289644241333,0.4409639537334442,0.1437629908323288,0.4710286557674408,0.8332414627075195,0.4525073170661926,0.14570453763008118
51,0.4666875898838043,0.3695637285709381,-0.6177034974098206,0.9998927712440491,0.4757322072982788,0.3417491912841797,-0.601572573184967,0.9997244477272034,0.4822576642036438,0.3399277329444885,-0.6015923023223877,0.9997292757034302,0.48695290088653564,0.3382641077041626,-0.6017488837242126,0.9997284412384033,0.45667514204978943,0.3437196612358093,-0.6004400253295898,0.999710738658905,0.4512690007686615,0.3435792326927185,-0.6005656123161316,0.9997056126594543,0.44583284854888916,0.3433769941329956,-0.6006515026092529,0.99969881772995,0.4957047998905182,0.3372257947921753,-0.49019721150398254,0.9995275139808655,0.43979641795158386,0.3472635746002197,-0.4839259684085846,0.9995061159133911,0.48029714822769165,0.3939131796360016,-0.574634850025177,0.9999064207077026,0.45757734775543213,0.39919760823249817,-0.5729885101318359,0.9998887181282043,0.5463939309120178,0.483766108751297,-0.41679686307907104,0.9997790455818176,0.4048649072647095,0.49472248554229736,-0.4061179459095001,0.9994053840637207,0.5502862334251404,0.703109860420227,-0.41669961810112,0.9803018569946289,0.40928325057029724,0.7100189328193665,-0.38545262813568115,0.9595131278038025,0.5517169833183289,0.9192351698875427,-0.4469808340072632,0.9243988394737244,0.4203447997570038,0.9088150262832642,-0.42402616143226624,0.8687037229537964,0.5603569746017456,0.974143385887146,-0.47591352462768555,0.8547986149787903,0.4111117720603943,0.9628101587295532,-0.45526424050331116,0.7728365063667297,0.5443496108055115,0.9776281118392944,-0.4995807409286499,0.8724822402000427,0.42392194271087646,0.965057373046875,-0.4764299988746643,0.8037568926811218,0.5390121936798096,0.9645419716835022,-0.4568457305431366,0.8844131231307983,0.430033415555954,0.950518012046814,-0.4349053204059601,0.8253360390663147,0.514363169670105,0.7173345685005188,-0.01515542808920145,0.9986084699630737,0.4405039846897125,0.7191645503044128,0.014940852299332619,0.9984146952629089,0.5263007879257202,0.9177132248878479,-0.04115284979343414,0.6644003391265869,0.439078152179718,0.9094550609588623,0.06571289896965027,0.5667052268981934,0.51055908203125,0.8075692057609558,0.35202065110206604,0.13789840042591095,0.4671727120876312,0.8017252087593079,0.38239431381225586,0.12616346776485443,0.5081861615180969,0.7780233025550842,0.394887775182724,0.11968640983104706,0.4716239273548126,0.7807438969612122,0.4201402962207794,0.09912216663360596,0.5062654614448547,0.8384864926338196,0.43383949995040894,0.13714542984962463,0.4694792330265045,0.8092932105064392,0.44708600640296936,0.14167927205562592
52,0.46669328212738037,0.3606780469417572,-0.6010185480117798,0.999900221824646,0.4757530093193054,0.3329625129699707,-0.5838361978530884,0.9997479915618896,0.48226502537727356,0.3311665654182434,-0.5838662385940552,0.9997517466545105,0.4869847595691681,0.3296715319156647,-0.5840231776237488,0.9997519850730896,0.456674724817276,0.33506107330322266,-0.583514392375946,0.9997351765632629,0.45127537846565247,0.33486300706863403,-0.5836568474769592,0.9997299909591675,0.44585350155830383,0.3345337212085724,-0.5837600827217102,0.9997245669364929,0.4957531690597534,0.3299596905708313,-0.4749712646007538,0.9995666742324829,0.43983563780784607,0.3392063081264496,-0.47256481647491455,0.9995423555374146,0.4804028272628784,0.3851408064365387,-0.5593956112861633,0.999914288520813,0.4574979841709137,0.3901134133338928,-0.5588026642799377,0.9998980760574341,0.5462709069252014,0.47826796770095825,-0.41418322920799255,0.9997732043266296,0.4048521816730499,0.48859909176826477,-0.40354734659194946,0.9993452429771423,0.5502784252166748,0.6974852681159973,-0.4037998914718628,0.980950653553009,0.4092728793621063,0.7050658464431763,-0.39234286546707153,0.9604852795600891,0.5517197251319885,0.9120281934738159,-0.44721367955207825,0.924562931060791,0.4203191101551056,0.9042984247207642,-0.43833792209625244,0.8719390034675598,0.560373842716217,0.9676753282546997,-0.4789573848247528,0.8537723422050476,0.4108327329158783,0.959372878074646,-0.47180625796318054,0.7762055397033691,0.5442734956741333,0.9708638787269592,-0.5006161332130432,0.8720726370811462,0.42372962832450867,0.9612078666687012,-0.49177974462509155,0.8075704574584961,0.5386852025985718,0.9571908712387085,-0.4571564793586731,0.8843886256217957,0.42995181679725647,0.9456019401550293,-0.44828927516937256,0.8288753032684326,0.5145704746246338,0.7169614434242249,-0.013802834786474705,0.9987354278564453,0.44150832295417786,0.7186837196350098,0.013573837466537952,0.9985374808311462,0.5264298915863037,0.9048478007316589,-0.04838329926133156,0.6748760342597961,0.4389050304889679,0.9045093059539795,0.048674821853637695,0.5730037689208984,0.510343074798584,0.8316841721534729,0.3600713312625885,0.12921983003616333,0.467256635427475,0.8306359648704529,0.3821868896484375,0.11933426558971405,0.5080339908599854,0.8052470088005066,0.4072999954223633,0.11254976689815521,0.4723822772502899,0.812404453754425,0.4203749895095825,0.09378476440906525,0.5058571696281433,0.8423762917518616,0.43467482924461365,0.13080120086669922,0.4710288345813751,0.8605168461799622,0.4346790015697479,0.13708791136741638
53,0.4667028486728668,0.3598681390285492,-0.5911166667938232,0.9999069571495056,0.4758489727973938,0.3320786654949188,-0.5742233395576477,0.9997690916061401,0.4822891354560852,0.33066272735595703,-0.5742655992507935,0.9997717142105103,0.48700955510139465,0.3287482261657715,-0.574429452419281,0.9997730851173401,0.45668143033981323,0.3332920968532562,-0.5737947225570679,0.9997572898864746,0.451295405626297,0.33247506618499756,-0.5739441514015198,0.9997517466545105,0.4459000527858734,0.33187130093574524,-0.5740581750869751,0.9997477531433105,0.4957531690597534,0.3288660943508148,-0.4635743200778961,0.9996021389961243,0.43984654545783997,0.3362615406513214,-0.46146440505981445,0.9995761513710022,0.48041966557502747,0.38202041387557983,-0.5487087368965149,0.999921441078186,0.4574947953224182,0.38586926460266113,-0.5481241345405579,0.9999067187309265,0.5460893511772156,0.4702310264110565,-0.40153366327285767,0.9997692704200745,0.40474647283554077,0.4846888780593872,-0.40152373909950256,0.9993172883987427,0.5502768754959106,0.6896235942840576,-0.39840081334114075,0.9814211130142212,0.40926483273506165,0.7027712464332581,-0.3902784287929535,0.9615331292152405,0.5517330765724182,0.9071160554885864,-0.4469218850135803,0.9235652685165405,0.42034631967544556,0.9019989371299744,-0.43917855620384216,0.8733612298965454,0.5601604580879211,0.96308833360672,-0.4799066185951233,0.8514459133148193,0.41079941391944885,0.9590417742729187,-0.4723609387874603,0.7771836519241333,0.544001579284668,0.9664738178253174,-0.5020251870155334,0.8702799677848816,0.4237459897994995,0.9601417779922485,-0.4934821128845215,0.8089982271194458,0.5385075211524963,0.9517496824264526,-0.4571491479873657,0.8829988241195679,0.43001309037208557,0.9433984756469727,-0.4492141604423523,0.8302063345909119,0.5146458745002747,0.7167616486549377,-0.012196545489132404,0.9988448023796082,0.44195589423179626,0.7183883190155029,0.011974385008215904,0.9986407160758972,0.5267034769058228,0.9152432680130005,-0.0628175213932991,0.679131805896759,0.4391650855541229,0.9079276919364929,0.018537772819399834,0.5740259885787964,0.5102823376655579,0.8398046493530273,0.3615192472934723,0.11894001066684723,0.4681137502193451,0.8371396064758301,0.3720807135105133,0.11070484668016434,0.508048951625824,0.8147919178009033,0.4117143750190735,0.10422099381685257,0.4734151065349579,0.8218204379081726,0.41263246536254883,0.08734472095966339,0.5056193470954895,0.855796217918396,0.43689191341400146,0.12157674133777618,0.47263339161872864,0.8778663873672485,0.43232008814811707,0.12877881526947021
54,0.46670788526535034,0.3392286002635956,-0.6086536049842834,0.9999107122421265,0.4759230613708496,0.3122110664844513,-0.592738926410675,0.9997844099998474,0.482345312833786,0.31082916259765625,-0.5928027629852295,0.9997853636741638,0.4870339334011078,0.3095587491989136,-0.5929979681968689,0.9997887015342712,0.456691175699234,0.31481435894966125,-0.5907859802246094,0.9997735619544983,0.4513404071331024,0.31514862179756165,-0.5909287929534912,0.9997670650482178,0.44596177339553833,0.3153539299964905,-0.5910372138023376,0.9997650384902954,0.49574965238571167,0.31377893686294556,-0.4789446294307709,0.9996277689933777,0.4398820102214813,0.32218480110168457,-0.4705168306827545,0.9995989203453064,0.48039549589157104,0.36281874775886536,-0.5642862319946289,0.9999266862869263,0.457495778799057,0.3656028211116791,-0.5617751479148865,0.9999134540557861,0.5451059937477112,0.45252951979637146,-0.4045987129211426,0.999762773513794,0.4047505557537079,0.46498286724090576,-0.40072372555732727,0.9993153214454651,0.5502694845199585,0.6684642434120178,-0.40513908863067627,0.9816737771034241,0.4092569053173065,0.6866649389266968,-0.3879605233669281,0.9626324772834778,0.5515682697296143,0.8915719389915466,-0.45820289850234985,0.9209818840026855,0.42114999890327454,0.8883488774299622,-0.43505632877349854,0.8755042552947998,0.5585457682609558,0.948168933391571,-0.4944230020046234,0.8465567827224731,0.4111197590827942,0.9435141682624817,-0.46786433458328247,0.7795014977455139,0.5429611206054688,0.953384518623352,-0.5171669125556946,0.8658526539802551,0.4238334894180298,0.9472489953041077,-0.49041947722435,0.8111396431922913,0.5378415584564209,0.9394630789756775,-0.46867913007736206,0.8791897892951965,0.4302770495414734,0.9285393953323364,-0.4453980624675751,0.8315615057945251,0.5147600769996643,0.7132370471954346,-0.01155111100524664,0.9989443421363831,0.44225531816482544,0.716908872127533,0.011325439438223839,0.9987390041351318,0.5260480046272278,0.9198116660118103,-0.05235496535897255,0.6749178171157837,0.44306182861328125,0.9081429243087769,0.04980429261922836,0.5587390661239624,0.5098574757575989,0.8652371168136597,0.4240763783454895,0.10906589776277542,0.4676419496536255,0.8815999031066895,0.424066424369812,0.10236082971096039,0.5079751014709473,0.8440189957618713,0.47374874353408813,0.09618572145700455,0.47281089425086975,0.8712432384490967,0.4652813673019409,0.08103355020284653,0.5050323009490967,0.9164686799049377,0.48043346405029297,0.11256879568099976,0.4717683494091034,0.9379753470420837,0.4533044397830963,0.12065818160772324
55,0.46683648228645325,0.3134288787841797,-0.6070696115493774,0.9999133348464966,0.4760548174381256,0.28675729036331177,-0.5912198424339294,0.9997977614402771,0.482362300157547,0.2850719094276428,-0.5912851691246033,0.9997966289520264,0.48703843355178833,0.28407326340675354,-0.5914633870124817,0.9998019337654114,0.45679768919944763,0.29092246294021606,-0.5898536443710327,0.999788224697113,0.45139461755752563,0.2914479374885559,-0.5899960994720459,0.9997808933258057,0.4460451900959015,0.2916472554206848,-0.5901159048080444,0.9997814893722534,0.4957420229911804,0.28884008526802063,-0.4774961769580841,0.9996446967124939,0.4399143159389496,0.2986842691898346,-0.47055020928382874,0.9996194839477539,0.4804266393184662,0.3392365276813507,-0.5627214312553406,0.9999299049377441,0.4575963616371155,0.34446653723716736,-0.5609960556030273,0.9999188780784607,0.5450953841209412,0.4364066421985626,-0.40093857049942017,0.9997358918190002,0.4046544134616852,0.44831544160842896,-0.4018577039241791,0.9993065595626831,0.5502729415893555,0.6510531306266785,-0.3999289870262146,0.9803802371025085,0.4089724123477936,0.6651758551597595,-0.38725000619888306,0.9625421166419983,0.5516461730003357,0.8654159903526306,-0.44972842931747437,0.9130623936653137,0.42138317227363586,0.8665491938591003,-0.4346713721752167,0.8769036531448364,0.5575750470161438,0.9263918399810791,-0.4859209656715393,0.8338941931724548,0.41138944029808044,0.9186121225357056,-0.4708767235279083,0.7800056338310242,0.5422880053520203,0.9314244985580444,-0.5083684921264648,0.8552616238594055,0.4238339960575104,0.92132169008255,-0.4907946288585663,0.81218022108078,0.5376829504966736,0.9195711016654968,-0.4604533910751343,0.8691666126251221,0.43025827407836914,0.9072712659835815,-0.44450950622558594,0.831906259059906,0.514802098274231,0.700283408164978,-0.010203128680586815,0.999021589756012,0.4424150288105011,0.7023422122001648,0.00997205637395382,0.9987979531288147,0.5258315205574036,0.8696578145027161,0.09926809370517731,0.6615585684776306,0.44340240955352783,0.8513513803482056,0.16563780605793,0.5417040586471558,0.5116506814956665,0.8042858839035034,0.5101433992385864,0.10266252607107162,0.4722171127796173,0.8004845380783081,0.5069672465324402,0.0980135053396225,0.5110438466072083,0.7830154895782471,0.5531167984008789,0.09138698130846024,0.47802987694740295,0.7868275046348572,0.5446649789810181,0.07757245004177094,0.5063650012016296,0.8509887456893921,0.5471934080123901,0.10954416543245316,0.47704923152923584,0.8416516780853271,0.5274643301963806,0.12082333117723465
56,0.46678391098976135,0.2906089127063751,-0.6023064255714417,0.9999125599861145,0.47601550817489624,0.26512792706489563,-0.5858395099639893,0.99980229139328,0.48232465982437134,0.2631981372833252,-0.5859259963035583,0.9997977614402771,0.48698174953460693,0.26120567321777344,-0.5860563516616821,0.9998046159744263,0.45669761300086975,0.2681616246700287,-0.5841392874717712,0.9997926354408264,0.4513372480869293,0.26863235235214233,-0.5842838287353516,0.9997843503952026,0.44603005051612854,0.2687057852745056,-0.5844215154647827,0.9997883439064026,0.49567869305610657,0.2641259431838989,-0.46768683195114136,0.999643862247467,0.4399372935295105,0.2769491374492645,-0.4602837860584259,0.9996234178543091,0.4803367257118225,0.31490999460220337,-0.556610107421875,0.9999300241470337,0.45748695731163025,0.3205936849117279,-0.5545985102653503,0.9999212622642517,0.5451271533966064,0.41944950819015503,-0.3781968653202057,0.9997103810310364,0.40460407733917236,0.4314194619655609,-0.38327792286872864,0.999290406703949,0.5502175688743591,0.6323032975196838,-0.35234057903289795,0.9799846410751343,0.408282607793808,0.6432819366455078,-0.3459989130496979,0.9630746841430664,0.5517482161521912,0.8372837901115417,-0.40611159801483154,0.9093312621116638,0.42136380076408386,0.8384643793106079,-0.39632463455200195,0.8801771402359009,0.5573821663856506,0.8972249627113342,-0.44304636120796204,0.8262245655059814,0.41159406304359436,0.8927412033081055,-0.4308776557445526,0.7833008170127869,0.5423105359077454,0.902594804763794,-0.46489185094833374,0.8485209941864014,0.42380884289741516,0.8948965668678284,-0.4543840289115906,0.8151512145996094,0.5377493500709534,0.892212986946106,-0.41656723618507385,0.8626588582992554,0.4301536977291107,0.8810950517654419,-0.4068869948387146,0.8335829377174377,0.5139461755752563,0.6882774829864502,-0.009677081368863583,0.9990897178649902,0.4423992931842804,0.6914290189743042,0.009446832351386547,0.9988313317298889,0.5186835527420044,0.8747880458831787,0.09986329823732376,0.6354498267173767,0.4444926083087921,0.8605425953865051,0.16460782289505005,0.5156918168067932,0.5109593272209167,0.8576654195785522,0.525317907333374,0.09607373178005219,0.471332848072052,0.8278037309646606,0.5250746011734009,0.09252816438674927,0.5107441544532776,0.8489487767219543,0.5680649280548096,0.08663059771060944,0.4768754541873932,0.8305001258850098,0.5637387633323669,0.07428424805402756,0.5063536167144775,0.9262875914573669,0.5351120233535767,0.10406412184238434,0.47669029235839844,0.8920796513557434,0.5178121328353882,0.11608581990003586
57,0.4668687880039215,0.2662535309791565,-0.6097748875617981,0.9999143481254578,0.4761219024658203,0.2370166927576065,-0.5919266939163208,0.9998122453689575,0.4823722243309021,0.23498807847499847,-0.5920181274414062,0.9998060464859009,0.4870712161064148,0.23336033523082733,-0.5921411514282227,0.9998129606246948,0.4567089378833771,0.24109765887260437,-0.591246485710144,0.9998022317886353,0.4513602554798126,0.24159587919712067,-0.5913922190666199,0.9997936487197876,0.4461366534233093,0.24208462238311768,-0.5915127992630005,0.9997995495796204,0.4959002137184143,0.239174023270607,-0.4683057367801666,0.9996564984321594,0.4400325119495392,0.25318193435668945,-0.4613620340824127,0.9996379017829895,0.48092201352119446,0.2895381450653076,-0.5609509348869324,0.9999313354492188,0.4575921297073364,0.29637613892555237,-0.5601585507392883,0.9999246597290039,0.5455730557441711,0.4007512331008911,-0.37706974148750305,0.9996795654296875,0.40438395738601685,0.41287311911582947,-0.3858405351638794,0.9992512464523315,0.5502145886421204,0.6098800897598267,-0.34966742992401123,0.9793172478675842,0.40744516253471375,0.6239519715309143,-0.3485121428966522,0.9631940722465515,0.5519123673439026,0.8178097605705261,-0.40896981954574585,0.9036630392074585,0.420594722032547,0.8189803957939148,-0.40070560574531555,0.8826851844787598,0.5572894215583801,0.8741870522499084,-0.4466683566570282,0.8168668746948242,0.41154682636260986,0.8734254837036133,-0.4363330006599426,0.7859804630279541,0.5425893664360046,0.8803997039794922,-0.46975961327552795,0.8405064940452576,0.42331215739250183,0.8755090236663818,-0.46048110723495483,0.8176485896110535,0.5383435487747192,0.8638664484024048,-0.42025500535964966,0.8539432883262634,0.4293169677257538,0.8591282963752747,-0.41179805994033813,0.8339172005653381,0.5138910412788391,0.6692216396331787,-0.008142913691699505,0.9991562366485596,0.44231271743774414,0.6723667979240417,0.007873846217989922,0.9988512396812439,0.5256448984146118,0.8454548716545105,0.10953875631093979,0.6150655150413513,0.444841593503952,0.8386111259460449,0.16771511733531952,0.49230340123176575,0.5109166502952576,0.8381319642066956,0.5383027195930481,0.09146790951490402,0.4713311493396759,0.8086659908294678,0.5513516664505005,0.08771125972270966,0.5099432468414307,0.8253529667854309,0.581743597984314,0.08403199166059494,0.4769401252269745,0.8019388914108276,0.5927311182022095,0.07189927995204926,0.5056013464927673,0.9106881022453308,0.5478801131248474,0.10059736669063568,0.4754108488559723,0.855255663394928,0.548855185508728,0.11209969967603683
